[611, 0.9547726511955261]
[612, 1.038294792175293]
[613, 0.9397131204605103]
[614, 1.1447919607162476]
[615, 1.181167483329773]
[616, 1.1111644506454468]
[617, 1.1860464811325073]
[618, 1.3207511901855469]
[619, 1.0015977621078491]
[620, 1.3597028255462646]
[621, 1.1813535690307617]
[622, 1.0029796361923218]
[623, 1.335025668144226]
[624, 1.2730296850204468]
[625, 1.5701268911361694]
[626, 0.99261873960495]
[627, 1.0575847625732422]
[628, 1.4174168109893799]
[629, 1.1708885431289673]
[630, 0.7562717199325562]
[631, 1.2700275182724]
[632, 1.1624417304992676]
[633, 1.1937284469604492]
[634, 1.2807272672653198]
[635, 1.3580719232559204]
[636, 0.9107454419136047]
[637, 1.0708489418029785]
[638, 1.3858518600463867]
[639, 0.8685451745986938]
[640, 1.347528100013733]
[641, 1.0648053884506226]
[642, 1.3994916677474976]
[643, 1.1260169744491577]
[644, 1.2451467514038086]
[645, 1.1639626026153564]
[646, 1.2128843069076538]
[647, 1.0268200635910034]
[648, 1.5990794897079468]
[649, 1.4531126022338867]
[650, 1.4786971807479858]
[651, 1.2003202438354492]
[652, 1.2239927053451538]
[653, 1.5494346618652344]
[654, 1.0808649063110352]
[655, 1.2394882440567017]
[656, 1.2507011890411377]
[657, 1.0473637580871582]
[658, 0.9976734519004822]
[659, 1.2294405698776245]
[660, 1.384799599647522]
[661, 1.0617687702178955]
[662, 1.0465649366378784]
[663, 1.4167951345443726]
[664, 1.0366013050079346]
[665, 1.2877787351608276]
[666, 0.9216997027397156]
[667, 1.15656316280365]
[668, 1.1318975687026978]
[669, 1.2801979780197144]
[670, 1.3248363733291626]
[671, 0.7845246195793152]
[672, 0.9531817436218262]
[673, 1.2559130191802979]
[674, 1.0296612977981567]
[675, 1.0601245164871216]
[676, 1.252646803855896]
[677, 0.7069921493530273]
[678, 1.0652426481246948]
[679, 1.2368791103363037]
[680, 0.8115831613540649]
[681, 0.8563002943992615]
[682, 1.398484230041504]
[683, 1.2073720693588257]
[684, 1.0637954473495483]
[685, 0.9512201547622681]
[686, 0.9565221667289734]
[687, 1.1372288465499878]
[688, 1.010676383972168]
[689, 1.228373646736145]
[690, 1.2531723976135254]
[691, 1.1049522161483765]
[692, 1.1155821084976196]
[693, 1.0455962419509888]
[694, 1.355131983757019]
[695, 1.3113071918487549]
[696, 1.3193002939224243]
[697, 1.434067726135254]
[698, 1.0591531991958618]
[699, 0.9459139704704285]
[700, 0.8659477233886719]
[701, 0.9620052576065063]
[702, 0.8523536920547485]
[703, 1.261475682258606]
[704, 1.2626155614852905]
[705, 1.044875144958496]
[706, 1.4037214517593384]
[707, 1.3731592893600464]
